	logFC	AveExpr	t	P.Value	adj.P.Val	B
LINC01877	-0.087426	4.13784542056075	-2.406345486262	0.0178207457253804	0.0367315855671902	-4.12640434405331
CBX7	0.208411872586872	7.96361448598131	2.40608233393701	0.017832913266807	0.0367530271049079	-4.12700494594515
PVT1	0.350863243243243	6.30005345794393	2.40604096684737	0.0178348266544186	0.0367533330283635	-4.12709935416498
GRINA	0.232172482625482	8.45246448598131	2.40550165469666	0.0178597886183651	0.0368011318215748	-4.1283300424002
GPRC5B	-0.123972536679537	5.60511457943925	-2.40475971220566	0.0178941800103117	0.0368662226213382	-4.13002272046157
PABPC1L	0.301912752895752	9.29035869158879	2.40474379904844	0.0178949182797007	0.0368662226213382	-4.13005901983335
ABHD12	0.123948915057915	8.58197158878505	2.40460693437469	0.0179012690481879	0.0368753438338605	-4.13037121181834
PARS2	0.167874617760617	6.8119453271028	2.40457206545299	0.0179028873492283	0.0368753438338605	-4.13045074621514
YBEY	0.207500467181467	8.48351364485981	2.40439223180465	0.0179112356698683	0.0368888904746649	-4.13086092202138
WDR37	-0.0849700501930497	6.23825373831776	-2.4039731623717	0.0179307033246197	0.0369253328749881	-4.13181665497092
BBS5	-0.107188563706564	3.61781177570093	-2.40314611222365	0.0179691786706615	0.0369988285196295	-4.1337023934329
CNTN5	0.0702697606177605	3.53975168224299	2.40312963800976	0.0179699458148066	0.0369988285196295	-4.13373995000598
NAA38	-0.160410613899614	9.38992523364486	-2.40269630616721	0.0179901349493796	0.0370367345710213	-4.134727741773
FGFR1OP2	-0.0861752702702702	3.05115392523365	-2.40259998819322	0.0179946251848364	0.0370423166122019	-4.13494727951975
RHOQ-AS1	-0.081602942084942	5.91381841121495	-2.40240651706048	0.0180036475990834	0.0370572262136319	-4.13538823479689
MYORG	-0.0831893667953668	6.05409813084112	-2.40195280917397	0.0180248217645923	0.0370971425603746	-4.13642219119311
HEXIM1	-0.233114540540541	8.13177570093458	-2.40177604224363	0.018033077313793	0.0371104656569252	-4.13682497851123
GCNA	0.229010652509653	5.53062897196262	2.40173019517526	0.0180352190586288	0.037111205699297	-4.13692944290393
SUMF2	0.155544386100386	8.72118476635514	2.4013670204696	0.0180521927414581	0.0371424623701337	-4.13775688789412
INHBA-AS1	-0.0927215907335906	5.52822317757009	-2.40070587877034	0.0180831289209088	0.037202437922249	-4.13926292263439
TFAP2A	0.330615613899613	5.5973038317757	2.40041797474969	0.0180966152502767	0.0372265055785599	-4.1399186316585
VPS13A	0.249126818532819	7.43931448598131	2.40035481737474	0.0180995749345666	0.0372289162818466	-4.14006246481458
CLEC2D	0.133298876447876	3.66947271028037	2.40024456964515	0.0181047423996572	0.0372358672326382	-4.14031353232702
ADAP1	-0.137398501930502	6.77013934579439	-2.40008364476695	0.0181122875252936	0.0372477064415084	-4.14067998850157
NAPSA	-0.0911919806949812	6.38488953271028	-2.39963734193748	0.0181332274968369	0.0372870869353344	-4.14169618852752
SH3YL1	-0.0886047760617757	6.19560317757009	-2.39958396718641	0.0181357332121211	0.0372885573073865	-4.14181770771476
ANO1	-0.186370428571429	6.52468542056075	-2.39948356533695	0.0181404474807972	0.037294567907999	-4.14204628771062
LINC01224	0.158829679536679	4.5459691588785	2.39925277154973	0.018151288298533	0.0373131715230653	-4.14257169213824
LOC105374989	-0.0639843745173745	3.48480700934579	-2.39920018090296	0.0181537593846058	0.0373145677055602	-4.14269140894209
NOB1	0.199587833976834	8.11667607476635	2.39873112503142	0.0181758122124772	0.0373562093873494	-4.14375905871744
LINC02667	-0.0897276833976835	5.15269018691589	-2.39839114254435	0.0181918114747122	0.037385402363506	-4.14453279874736
NLRP8	-0.0917595366795368	5.4560885046729	-2.39828301745129	0.018196902361909	0.0373921743422531	-4.1447788517158
AFF4	-0.0784601505791503	3.18005579439252	-2.39812605163507	0.0182042950829495	0.0374036744753174	-4.14513603050352
CRYBB3	-0.0737052355212357	6.25698	-2.39778054496784	0.0182205770302171	0.0374334348931768	-4.14592216377853
SYNPR-AS1	-0.108068084942085	4.86025476635514	-2.39757337024841	0.018230346305625	0.0374498107396997	-4.14639350084142
LOC105378146	-0.105835266409266	4.33039981308411	-2.39704180256562	0.0182554335313362	0.0374943847574319	-4.14760268752464
MARCHF11-DT	0.0932895250965251	3.64260971962617	2.39702908556636	0.0182560340826551	0.0374943847574319	-4.14763161264567
LOC100506730	0.148071011583011	4.44817158878505	2.39699918287915	0.018257446285073	0.0374943847574319	-4.14769962648515
ACTL9	-0.0946116100386101	3.81684887850467	-2.39622155513702	0.0182942050733981	0.0375661696527406	-4.14946807800986
LZTS1	-0.0792861158301157	3.88505355140187	-2.39606419043693	0.0183016517561966	0.0375777554891577	-4.14982588819015
EBLN3P	0.184577795366795	7.58554074766355	2.39578391173121	0.0183149215386641	0.0375985110266908	-4.15046312356865
TECPR2	0.115939111969112	6.85998747663551	2.39574709664334	0.0183166651817471	0.0375985110266908	-4.15054682055527
GTF2B	0.172646891891892	9.0644746728972	2.3957362902348	0.0183171770248645	0.0375985110266908	-4.1505713880849
ATP6V1B1	-0.089335042471043	5.44853327102804	-2.3950879568157	0.0183479084318386	0.0376578794780807	-4.15204514171215
BAZ2B	-0.205723478764479	9.1139261682243	-2.39493160740524	0.01835532633658	0.0376693915081247	-4.15240049246983
UVSSA	0.0897900810810812	5.38336009345794	2.39473073108908	0.0183648607008036	0.0376852443076009	-4.15285701336428
MYSM1	-0.100650841698842	3.51703392523364	-2.39459766250039	0.0183711790691247	0.0376909545138293	-4.15315941232469
LOC100506446	-0.0770941776061777	5.20166644859813	-2.39459588745117	0.0183712633651252	0.0376909545138293	-4.15316344602999
PSMD14-DT	-0.0847907065637064	3.63040457943925	-2.3944140560271	0.0183799002471278	0.0377049593878623	-4.15357663408785
HNRNPF	0.14685488030888	8.74585869158878	2.39433345128804	0.01838373007595	0.0377091011723388	-4.15375978877323
RAD51B	-0.0832611853281852	4.48613682242991	-2.3940922956286	0.0183951925017648	0.0377288967454692	-4.15430772336583
BHLHE23	-0.0769285791505796	5.88053775700935	-2.39403935110217	0.0183977098693978	0.0377303437384617	-4.15442801304975
ANKRD13A	0.156445351351351	9.23014607476635	2.39390635529713	0.0184040348054444	0.0377395983051279	-4.15473016828141
FBN1	0.342071355212355	6.80423121495327	2.39383187972475	0.0184075775136595	0.0377431463316705	-4.15489936390725
ENOX1	0.225509366795367	5.37977841121495	2.39355263337719	0.0184208662969328	0.0377666751764625	-4.15553372125951
TIGD5	0.130075281853282	7.51349841121495	2.39330001848664	0.0184328950758398	0.0377876163673251	-4.156107523324
NPBWR1	-0.0866578725868727	6.8268876635514	-2.39311474525098	0.0184417216736594	0.0378015083446343	-4.15652832763314
ZMIZ1-AS1	0.214766918918918	5.37754280373832	2.39308157801628	0.0184433021888919	0.0378015083446343	-4.15660365607114
PRR22	-0.0935785405405403	5.98455093457944	-2.39229514502398	0.0184808132434753	0.0378746634171962	-4.15838950471548
LINC01963	0.227642444015444	5.87276523364486	2.39209464237396	0.0184903875853701	0.0378905560989713	-4.15884472605899
IGFBP1	-0.649365115830116	12.7886546728972	-2.39125308235288	0.0185306215305063	0.0379692672194493	-4.16075503080678
GNG4	0.353645478764479	4.69507523364486	2.39090779878891	0.0185471515731829	0.0379993983038135	-4.16153863490303
NECTIN3-AS1	-0.116459621621621	4.98447308411215	-2.39074635580911	0.0185548849530177	0.0380115026327241	-4.16190498695848
LIMCH1	-0.374534146718146	6.08821009345794	-2.39064989502393	0.018559506945934	0.0380172312258636	-4.16212386854398
FA2H	-0.218378814671815	4.31881859813084	-2.39037430662466	0.0185727176055958	0.0380405499576007	-4.16274916939373
SPTSSA	0.404204575289575	9.17879046728972	2.39030819991177	0.0185758877504076	0.0380433011914327	-4.16289915368531
ELK1	-0.102094590733591	8.30848130841122	-2.38974473189194	0.0186029283290927	0.0380949335750837	-4.16417741051747
DEF8	0.169556019305019	7.0948723364486	2.38964011876355	0.0186079525084257	0.0381014752247253	-4.16441470111337
CDK20	-0.0968710154440158	7.0064061682243	-2.38937776129064	0.0186205578574508	0.0381235371962989	-4.16500975709989
PPP2CB	-0.118027718146719	4.85304803738318	-2.38923057535156	0.0186276329381841	0.0381342733292121	-4.16534356552035
SERBP1	0.140233181467181	10.8987170093458	2.38912485135129	0.0186327164567504	0.0381409306493041	-4.1655833294835
EFCAB11	-0.075732247104247	3.31810121495327	-2.38890976539583	0.0186430622164325	0.0381583573417525	-4.16607107825846
EMC8	0.167696386100385	8.2542046728972	2.38868551428147	0.0186538542518358	0.0381766939498995	-4.16657956879904
TCN1	-0.287402598455598	5.03539663551402	-2.38847608495697	0.0186639379962929	0.0381935775191433	-4.16705441214035
SYNCRIP	0.217140841698842	7.01753448598131	2.3879198947518	0.0186907412954282	0.0382439785969068	-4.16831529191282
RAB12	-0.181742899613899	8.38382953271028	-2.38788880794364	0.0186922404033479	0.0382439785969068	-4.16838575773289
CLIP2	0.280361092664093	5.88345542056075	2.38776244284668	0.0186983352410958	0.0382526901523313	-4.16867218651193
PAM16	-0.122057745173746	7.75894859813084	-2.3873059714118	0.0187203664465207	0.0382939991043563	-4.16970674610395
AASS	-0.635187861003862	7.73222897196262	-2.38723304069692	0.018723888517909	0.0382974417539473	-4.16987202184973
CEACAM21	-0.165131162162163	6.01104242990654	-2.3868301896127	0.0187433541545988	0.0383334911525599	-4.17078488214037
KDM4A	0.16918632046332	8.03839074766355	2.38666449170023	0.0187513658336776	0.0383461103918788	-4.17116031333387
LINC02223	-0.0889971814671816	4.17204186915888	-2.38632110002795	0.0187679788752326	0.0383763150135354	-4.17193828085634
EFHD1	-0.370094513513514	7.71465560747664	-2.38608298983576	0.0187795061379376	0.0383961154458922	-4.17247766994939
ATG13	0.0992801737451737	7.66806018691589	2.38578002896436	0.018794181994459	0.0384223488957995	-4.17316389486271
ERICH2-DT	0.191729413127413	3.94306018691589	2.38569180654422	0.0187984575261508	0.03842731712227	-4.1733637093267
KCNQ5	-0.0665667644787644	3.72087327102804	-2.38561613704827	0.0188021253915046	0.0384310423196595	-4.17353508745471
IQCE	0.245875239382239	6.29093214953271	2.38542960778173	0.0188111695823614	0.0384457547730978	-4.17395752265057
LAIR1	-0.119813617760618	6.64525644859813	-2.38529766662412	0.0188175693049251	0.0384550601772091	-4.17425631354473
SMAD5	0.256106054054054	7.70567196261682	2.38500574570857	0.0188317356073831	0.0384788319942017	-4.17491733813138
FAIM2	-0.0742548185328185	5.60008775700935	-2.38498181339962	0.0188328974109155	0.0384788319942017	-4.17497152713506
SPATA20	-0.199375065637066	8.77781906542056	-2.38489755471313	0.0188369882885089	0.038483414511911	-4.1751623069398
RANBP17	0.24720728957529	6.35976196261682	2.38481668503144	0.018840915366299	0.0384876615251923	-4.17534540761299
MICAL2	-0.0974936679536674	4.12153990654206	-2.38467337525974	0.0188478763538185	0.0384981046779711	-4.17566986799261
THAP1	0.195825606177606	6.49114831775701	2.3842256228402	0.0188696397354966	0.0385387777414655	-4.17668348864545
LINC00636	-0.0718832741312743	4.53463626168224	-2.38413956233102	0.0188738253310585	0.0385435460129412	-4.17687829258724
PUDP	0.170157945945945	8.1545023364486	2.38408877016435	0.0188762960196179	0.0385448115623185	-4.17699326122063
CBX8	0.0751302934362936	5.95142579439252	2.38370109981367	0.0188951629585991	0.0385795542160866	-4.17787068486406
TWF2-DT	0.102742355212355	6.4331108411215	2.38332820029949	0.0189133268147612	0.0386128546657439	-4.17871455634223
SCG2	0.34782238996139	3.76819168224299	2.38314678674641	0.0189221690275597	0.0386271196774731	-4.17912505225814
THAP2	0.215847424710425	4.48463102803738	2.38307737351743	0.0189255532422701	0.0386302411994738	-4.17928211053285
LINC01416	-0.103452490347491	3.77395971962617	-2.38283044993043	0.0189375962554959	0.0386510344432468	-4.17984078040329
FASTKD5	0.146371644787644	7.74493093457944	2.38271850778064	0.0189430581616129	0.0386583930965726	-4.18009403476234
THAP12	0.161660667953668	8.5088585046729	2.38227180374586	0.0189648677543085	0.0386991088795415	-4.1811045373021
RPLP2	-0.11053327027027	7.24462878504673	-2.38121292598681	0.0190166546849311	0.0388009814970611	-4.1834991761506
PHF8	0.238793436293437	7.71828514018692	2.38110113743158	0.0190221292795741	0.038808349183683	-4.18375192873742
LINC02492	0.210146625482625	4.76591504672897	2.38033420485739	0.0190597257783727	0.0388812431043136	-4.18548566655318
POLR1B	0.15759122007722	5.59621841121495	2.37993196359994	0.0190794707357989	0.0389177097269347	-4.1863947777183
CLIP3	-0.129610262548262	7.22487364485981	-2.37978779961269	0.0190865517766243	0.0389283402738907	-4.18672057117224
RNASE4	-0.429944957528957	10.7398608411215	-2.37970029074664	0.0190908511696758	0.0389332959315767	-4.18691832214289
PDZRN3	-0.0830022972972977	4.63452672897196	-2.37959053201685	0.0190962449331614	0.0389404822256318	-4.18716634371735
FAM217B	0.382691281853282	6.91502121495327	2.37913803388729	0.0191184958632087	0.0389820383683011	-4.18818874422118
NFATC2	-0.0904735907335909	5.0065838317757	-2.37870875993203	0.0191396260182158	0.0390213013709933	-4.18915850912504
DOCK6	0.137762378378379	7.95965654205607	2.37866701346117	0.0191416820090525	0.0390216726535985	-4.18925280941747
PFN4	-0.0798671969111971	5.73570448598131	-2.37851700652663	0.0191490713840639	0.0390314190310806	-4.18959164489158
HTR6	-0.0968514015444019	4.38291224299065	-2.37849386247366	0.0191502116903837	0.0390314190310806	-4.18964392093866
PCDHB3	0.16488294980695	5.67671897196262	2.37841472660364	0.0191541111654487	0.0390322958449541	-4.18982266363827
PSMD6-AS2	-0.168828837837838	6.05990906542056	-2.37835171791489	0.0191572164656853	0.0390322958449541	-4.18996497635423
SPANXA2-OT1	-0.0753073204633207	3.75031542056075	-2.37834973171106	0.0191573143603792	0.0390322958449541	-4.18996946237979
RNF180	-0.217887420849421	3.42544196261682	-2.37833299174383	0.0191581394463732	0.0390322958449541	-4.1900072710147
LOC101927770	-0.1383428996139	5.24896205607477	-2.37825324438356	0.0191620704976228	0.03903648562341	-4.19018738390293
GALR2	-0.0906020501930502	4.28547925233645	-2.3778254979145	0.0191831679550181	0.03907564213003	-4.19115337528061
SDE2	0.216946463320463	5.56761570093458	2.37763752236566	0.0191924458589895	0.0390907171916664	-4.19157783612134
NTSR1	0.103391652509652	6.22657831775701	2.37719438143743	0.019214333694185	0.0391314704007539	-4.19257835735715
LINC02287	-0.100229972972973	6.29897196261682	-2.37690853855138	0.0192284639215436	0.0391564182184847	-4.19322364295076
CABIN1	0.0980154092664093	7.36095439252336	2.37685051442234	0.019231333384164	0.0391584322276163	-4.19335462294534
SRBD1	0.147453154440154	7.52789738317757	2.37632680188232	0.0192572496736423	0.03920736871372	-4.19453668839646
DHDDS	0.141106602316602	7.63512327102804	2.37626127405448	0.0192604945426367	0.0392101415931047	-4.19468457400517
MID1IP1	0.314995926640926	8.18110831775701	2.37617643604552	0.0192646963512057	0.0392148618589938	-4.1948760340932
EHMT1	-0.0930436100386099	5.3513946728972	-2.37567016542617	0.0192897875256507	0.0392620990552389	-4.19601844394106
ATP6V1A	0.282148359073358	6.39857682242991	2.37561299011296	0.0192926229987566	0.0392640325768283	-4.19614744743112
MRPS36	0.183853312741313	9.3313408411215	2.37537105617696	0.0193046252228564	0.0392835561915168	-4.19669328712362
LINC01214	-0.104063822393823	4.64404897196262	-2.37534357521849	0.0193059889581244	0.0392835561915168	-4.19675528517683
LYSMD3	0.220070146718146	9.09521869158879	2.37517289725142	0.0193144607186472	0.0392969545681591	-4.19714032650681
ZYX	0.168905845559845	7.46636644859813	2.37509988931613	0.019318085541588	0.0393004897731564	-4.19730502131954
SLC25A28	-0.121545196911197	4.2978385046729	-2.37402259361259	0.019371643078872	0.0394055969008919	-4.19973470758636
CALML5	-0.102363312741313	4.61230037383178	-2.37393213454294	0.0193761462147355	0.0394109072842013	-4.19993867995709
LOC105369974	-0.0788786023166022	4.06965663551402	-2.37328784142385	0.0194082465570335	0.0394723436178987	-4.20139126735859
SCARA3	0.19911859073359	6.9856223364486	2.37322737322842	0.0194112616553519	0.0394746203819382	-4.20152757738388
PIGZ	0.198974737451737	7.32954579439252	2.37230217986077	0.0194574459312294	0.0395646766987523	-4.20361279881482
IRF5	-0.114842023166023	5.64011429906542	-2.3721730378968	0.0194639002420535	0.0395739365983717	-4.20390380368764
PLD5	-0.128485810810811	3.3482446728972	-2.37173715186473	0.0194856991421923	0.0396143902115603	-4.20488591180952
DSCAML1	-0.137663957528958	5.22745271028037	-2.37164545148365	0.0194902878812212	0.0396198511166098	-4.20509250406816
IGFBP2	0.601973262548261	11.0171488785047	2.3711630428091	0.0195144436519268	0.0396650829290115	-4.20617920671962
NDUFB4	0.136523783783783	11.6850308411215	2.37095096081266	0.0195250716764387	0.0396828120818037	-4.20665689238844
TCEAL7	-0.281061772200772	3.75026429906542	-2.37090285143512	0.0195274832857996	0.0396830446448797	-4.20676524682819
NOP14	-0.159635776061776	8.26109429906542	-2.37087264926839	0.0195289973838229	0.0396830446448797	-4.20683326870676
WIF1	0.245576706563706	3.57423252336449	2.36897966278788	0.0196241045274425	0.039872412204065	-4.21109513223996
LOC283387	-0.0899289073359072	6.24733962616822	-2.36868772213378	0.019638808618465	0.0398983951874063	-4.21175213387672
RGS8	-0.0869355135135137	5.94813981308411	-2.36776779826409	0.0196852059933633	0.0399887552049358	-4.21382191201641
PAPPA	-0.0875828648648647	4.9522676635514	-2.36762299933147	0.0196925179224459	0.0399986475066685	-4.21414763575811
PCDHGA10	-0.11392077992278	5.20331373831776	-2.3675847066644	0.0196944519939217	0.0399986475066685	-4.21423377173043
LOC105372394	-0.0999456679536677	4.35933579439252	-2.36755726621735	0.0196958380490481	0.0399986475066685	-4.21429549582135
KCNK15	-0.107706694980695	5.73522551401869	-2.36711978971335	0.0197179472646659	0.0400396425001856	-4.21527946134203
MXI1	-0.199883158301159	10.604365046729	-2.36686758781018	0.0197307030446162	0.0400616380851295	-4.21584663568453
PCAT18	-0.110309378378378	4.23123336448598	-2.36642437774028	0.0197531372730281	0.0401032787923893	-4.21684323462543
MAL	-0.168101548262548	5.74513242990654	-2.36609110619712	0.0197700215515477	0.04013358390669	-4.21759251596148
GPX8	0.417555772200772	5.24116084112149	2.36605367277736	0.019771918809966	0.04013358390669	-4.21767667011779
NDUFAF7	0.159488355212355	5.82349439252336	2.36579469721528	0.0197850490257124	0.0401563217262608	-4.21825884084994
LINC02535	-0.679336277992278	6.94453953271028	-2.36563927944309	0.0197929325058616	0.0401684072217192	-4.21860818866596
ARHGDIA	0.116151108108108	6.16574859813084	2.36556817359922	0.019796540237481	0.0401718138672096	-4.21876801337953
CA6	-0.0604649382239379	3.18474457943925	-2.36534393965541	0.0198079211169062	0.0401909918482368	-4.21927199604061
FZD3	0.197217722007723	4.09612607476635	2.36523496368142	0.0198134542282576	0.0401983019143838	-4.21951691221579
SRGN	-0.324977227799227	5.16882158878505	-2.36505643092877	0.0198225219505993	0.0402127810130813	-4.21991813062673
LINC02218	-0.0976517220077223	5.21209056074766	-2.36474130922771	0.0198385360250162	0.0402413475730506	-4.22062624020681
MTIF3	0.153144922779923	9.15313691588785	2.3643567099738	0.0198580963771645	0.0402771012913288	-4.22149035763213
DCST1	-0.0900186911196913	6.0950546728972	-2.36429720712756	0.019861124159921	0.0402793191961624	-4.22162403729918
PDE3A	-0.0807525444015441	6.00183420560748	-2.36361055119149	0.0198960940026146	0.0403463104012511	-4.22316646602445
FBXW12	-0.0837213474903476	5.34171794392523	-2.36320296106641	0.0199168774202644	0.040384523407944	-4.22408184111764
IFNK	-0.0673477451737451	3.25020018691589	-2.36282432107271	0.0199362018588073	0.0404197709578234	-4.22493207202711
ZNF800	-0.107181378378379	5.83118971962617	-2.36275890485085	0.0199395421509142	0.0404225332845396	-4.225078950831
MUC7	-0.0678085984555984	4.15288626168224	-2.36272161208733	0.0199414466208257	0.0404225332845396	-4.22516268249834
FNTA	0.184446884169884	10.5540191588785	2.36229222040275	0.0199633864331039	0.0404630678492268	-4.22612668950058
NMUR2	-0.126427081081081	5.82275177570093	-2.36211987691008	0.0199721983484444	0.0404769886528474	-4.22651356538105
CLDN14	-0.379232046332047	7.84032345794393	-2.36160672213759	0.0199984563192922	0.0405262606454788	-4.22766534238162
GATA2	-0.0996390810810812	5.92978663551402	-2.36131952443673	0.0200131654682378	0.0405521219918832	-4.22830985991357
GRHL3	-0.111132216216216	4.66190289719626	-2.36121622998599	0.0200184581488925	0.0405555692550496	-4.22854165191064
YBX3	-0.444225548262548	9.13303056074766	-2.36121030391238	0.0200187618311878	0.0405555692550496	-4.22855494969985
LOC100507562	-0.0813124285714288	4.93638495327103	-2.36037337239395	0.0200616914498778	0.0406352010736656	-4.23043267704402
YTHDF3-DT	0.160810656370656	6.78948971962617	2.3603679106782	0.0200619718708392	0.0406352010736656	-4.23044492890132
NEK8	0.119228142857143	7.49086971962617	2.36021504422885	0.0200698219028014	0.0406408544656941	-4.23078783238598
MYO6	0.254681447876448	8.90793186915888	2.36020290089338	0.0200704456065962	0.0406408544656941	-4.23081507093965
TLR10	-0.0831639884169884	4.26076635514019	-2.36019954628452	0.0200706179084325	0.0406408544656941	-4.23082259559577
THUMPD1	0.174645413127413	9.08601373831776	2.36015769633898	0.0200727675455023	0.0406412553590219	-4.23091646756299
RHBG	0.46628671042471	8.15197981308411	2.35970042172409	0.0200962688947428	0.0406848827011592	-4.23194206461256
DCLRE1C	0.182473413127413	8.10023485981308	2.35893524210693	0.0201356492983168	0.0407606455709292	-4.23365784524676
LINC01620	-0.0738356563706563	4.00305981308411	-2.35883133096481	0.0201410024069798	0.0407675188688712	-4.23389080905103
NTM	0.305261382239382	5.11207289719626	2.35873235283364	0.0201461025565611	0.0407738788645961	-4.23411270468711
HECW1-IT1	-0.0631566293436295	3.34212906542056	-2.35817142955674	0.0201750274305241	0.040828452012948	-4.23537006069642
COL18A1	-0.278252911196912	11.1675194392523	-2.35693813910181	0.0202387531988781	0.0409534347112466	-4.23813363638841
TTLL12	0.168616173745173	8.38001018691589	2.3568822303775	0.0202416462922512	0.0409553092100505	-4.23825888664237
GPR6	-0.0818435714285717	6.37502747663551	-2.35675890913635	0.0202480290562019	0.0409640896645478	-4.23853514921123
CEBPB	-0.20845274131274	12.2477560747664	-2.35672237628649	0.020249920236595	0.0409640896645478	-4.23861698710526
GFPT2	-0.290173084942085	5.85454065420561	-2.35664918249344	0.0202537096985166	0.0409677756932404	-4.23878094639959
MUC17	-0.0933769691119689	4.85446280373832	-2.35656811220415	0.0202579076824911	0.0409722872552637	-4.23896254425129
RNFT1	0.310360243243243	6.2323161682243	2.35646203281085	0.0202634018511649	0.0409794192627619	-4.23920015412205
LY75	-0.435394015444015	5.93219252336449	-2.35640924224659	0.0202661365234001	0.0409809697963958	-4.23931839742938
CCNB1IP1	-0.299068806949808	9.45773588785047	-2.35631586906409	0.0202709742677457	0.0409867723227048	-4.23952753414998
CDKN2D	0.109986498069499	5.5705	2.3561324344826	0.0202804811450961	0.0410020135306291	-4.23993836814068
PELI3	0.156212579150579	6.81564028037383	2.35604618867237	0.0202849523760058	0.041007071961746	-4.24013152083658
HCP5B	0.108480111969112	5.34598775700935	2.35592448330389	0.0202912634159743	0.0410158483182147	-4.24040407651792
ATCAY	-0.111428525096525	6.42339364485981	-2.35565008111318	0.0203054989330875	0.0410406395984291	-4.24101854581938
OR11A1	-0.07496977992278	3.68675570093458	-2.35459757317814	0.0203601832116254	0.0411471715061033	-4.24337483072903
LINC00567	-0.0786876833976833	3.70091261682243	-2.35422191601713	0.0203797324382111	0.041182682997895	-4.24421559733385
HAUS8	0.141866656370656	6.59623644859813	2.35374230022895	0.0204047158082763	0.0412291676684985	-4.24528886039053
ZNHIT1	-0.198528837837838	10.2201591588785	-2.35320008170492	0.0204329927979111	0.0412822976640827	-4.24650197582189
FOXP4	0.149152579150579	6.85415158878505	2.35297663666754	0.0204446556576795	0.0413018538431818	-4.24700182022718
ATP2B3	-0.102675517374517	6.07784504672897	-2.35254847856594	0.0204670200996571	0.0413415090095518	-4.24795948630805
FOLR1	-0.200357027027027	5.6630523364486	-2.35252483447045	0.0204682557572262	0.0413415090095518	-4.24801236674931
PHACTR2-AS1	-0.0798910694980692	3.95086859813084	-2.35240855536059	0.0204743335478757	0.0413497742024016	-4.24827242008389
WDR11	0.143073810810811	8.69523887850467	2.35182131882052	0.0205050521931443	0.0414077974078778	-4.24958557293619
MED11	-0.138898111969113	8.14429261682243	-2.35146715553127	0.0205235983528805	0.0414409728051498	-4.25037739469399
LINC01097	0.0735354247104247	3.85220971962617	2.35143160729961	0.0205254606949825	0.0414409728051498	-4.25045686583752
BCAN	-0.0998635405405408	6.38802925233645	-2.35080350453443	0.0205583911285349	0.0415034354687941	-4.25186086527835
DMXL1	0.21108188030888	8.57617635514019	2.35052353863773	0.0205730843432719	0.0415290721562906	-4.25248656473079
LINC00944	0.162244528957529	5.00523803738318	2.35047946029722	0.0205753985155864	0.0415297178141487	-4.25258506987268
H2AC4	0.0906144671814672	5.8909261682243	2.35003909933116	0.020598530699076	0.0415715484681701	-4.25356908584087
COX4I1	-0.130537683397684	11.8725420560748	-2.35000894275064	0.0206001156666849	0.0415715484681701	-4.25363646665356
SPATA1	-0.202594127413128	4.40565205607477	-2.34983778161455	0.0206091135855848	0.0415856764831606	-4.25401888836856
ARHGAP25	-0.0990882702702701	4.6665061682243	-2.34955426654786	0.0206240255813136	0.0416117342026233	-4.25465228486913
SH2B3	-0.213543351351351	8.09085009345794	-2.34937325438776	0.0206335512372145	0.0416269202638786	-4.25505664522903
PSMG4	0.226902633204634	9.01905205607477	2.3492432188809	0.0206403966780996	0.0416366967378423	-4.25534711227421
LRRC37BP1	-0.100490332046332	4.49718785046729	-2.34867229153913	0.0206704756917874	0.0416933345414355	-4.25662225075857
INTS6-AS1	0.0853223320463319	5.5456091588785	2.34855485641483	0.0206766675040274	0.0417017844168394	-4.25688450176437
WDR11-DT	-0.0878702316602317	4.26154074766355	-2.34842216481277	0.0206836656929469	0.041711858840783	-4.25718080864935
CNTNAP2-AS1	-0.0937592432432433	3.68093542056075	-2.34822192378337	0.0206942304200845	0.0417291231013692	-4.25762792816483
HBP1	0.16074111969112	4.0026623364486	2.34770762881855	0.0207213865123109	0.0417798366317159	-4.25877614330041
CAB39L	-0.0844590540540543	6.04183046728972	-2.347341019513	0.0207407636497279	0.0418148574152322	-4.25959449697127
CDH16	-0.112301034749035	5.82678392523365	-2.34660009150363	0.0207799743085215	0.0418898533398501	-4.26124806169742
BARX2	-0.100816876447877	5.87555719626168	-2.34624272913779	0.0207989096974564	0.041923966270432	-4.26204543627155
ANO7	-0.0996988301158306	7.39692943925234	-2.34591461710521	0.0208163086406835	0.0419549759130463	-4.26277744882852
LINC00452	-0.086958803088803	4.54317700934579	-2.34556068529677	0.0208350911619102	0.0419887678656361	-4.26356696140126
VSTM1	-0.0782235482625483	3.98032112149533	-2.34520458573814	0.020854003836427	0.0420228155496184	-4.26436120116412
LINC00313	-0.219378386100386	4.9166946728972	-2.34502605411722	0.020863491473604	0.0420378661293013	-4.26475935481914
GNG3	-0.0901346023166023	6.30745289719626	-2.34498370094838	0.0208657427915005	0.0420382663911597	-4.26485380505066
EEF1D	0.207978223938224	11.7981794392523	2.34494636473771	0.020867727606868	0.0420382663911597	-4.26493706587422
PARP11-AS1	-0.0773575328185326	6.37843794392523	-2.34468397999483	0.0208816808444958	0.042062306239677	-4.26552215768047
INSIG1	-0.549319023166023	10.1710470093458	-2.34388947632571	0.0209239816854671	0.0421434369492375	-4.26729346159595
TRAPPC8	-0.156984752895753	10.2283940186916	-2.34360974527728	0.0209388930963184	0.0421693916670923	-4.26791697833009
